"2018-06-07 18:27:08","2018-09-04 06:03:13","19","d7c5961d-aa99-4852-b63a-3aac3b028c5e_sep_045-A-PFD-00001-001-RA-CS.xlsx","A","BMP-SOC-TRE-000058","2018-05-17","REF.: CON-BMP-TRA-070072","19","0","2 - REVIEWED WITH MINOR COMMENTS ","1","1"
"2018-06-07 18:27:08","2018-09-04 06:03:13","20","3be42044-5627-479e-988d-ec6cf56d701e_sep_049-E-DAT-00001-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000011","2018-04-24","REF.: CON-BMP-TRA-070008","20","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:08","2018-09-04 06:03:14","21","2f23c3f2-8ae9-43d3-b96a-1a86d31b348f_sep_085-A-PFD-00001-010-RA-CS.xlsx","A","BMP-MOC-TRE-000017","2018-04-26","REF.: CON-BMP-TRA-040012","21","0","","1","1"
"2018-06-07 18:27:09","2018-09-04 06:03:14","22","8e1a427c-d6ec-4d84-aa09-8c612665f0a8_sep_056-A-PFD-50001-006-RA-CS.xlsx","A","BMP-ROC-TRE-000053","2018-05-13","REF.: CON-BMP-TRA-010049","22","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:09","2018-09-04 06:03:14","23","34a320b4-93dd-4fe0-92a1-574a281c68cc_sep_010-C-GAD-10002-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000042","2018-05-06","REF.: CON-BMP-TRA-040038","23","0","","1","1"
"2018-06-07 18:27:09","2018-09-04 06:03:15","24","332cf1e4-b08d-4d05-bcb3-f5741e41db1b_sep_018-E-DAT-00007-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000049","2018-05-11","REF.: CON-BMP-TRA-010034","24","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:09","2018-09-04 06:03:15","25","102cc824-a049-451d-ac3f-2b5c917692be_sep_010-A-PFD-00001-003-RA-CS.xlsx","A","BMP-MOC-TRE-000011","2018-04-24","REF.: CON-BMP-TRA-040010","25","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:09","2018-09-04 06:03:16","26","38756369-57f4-4076-b027-f79e49acb3b6_sep_098-F-DAT-00004-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000004","2018-04-10","REF.: CON-BMP-TRA-070001","26","0","","1","1"
"2018-06-07 18:27:10","2018-09-04 06:03:16","27","27825264-d5a9-4d33-9217-c960105c0406_sep_047-E-DAT-00001-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000011","2018-04-24","REF.: CON-BMP-TRA-070008","27","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:10","2018-09-04 06:03:16","28","8d0765e6-c2aa-4abb-93a2-a123f4eda4b0_sep_930-L-GAD-00001-003-RA-CS.xlsx","A","BMP-ROC-TRE-000027","2018-04-09","REF.: CON-BMP-TRA-010015","28","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:17","29","6e95447e-45a4-4861-9e6d-36cbee05146e_sep_010-C-GAD-10005-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000003","2018-04-11","REF.: CON-BMP-TRA-040002","29","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:17","30","e19a13c9-f7f7-4fc3-a79e-0a2f3cf54844_sep_043-F-DAT-00004-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000001","2018-04-09","REF.: CON-BMP-TRA-070002","30","0","","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:17","31","69eb2c0d-2fab-4ec1-9bb6-d890a2a3c2de_sep_016-A-MSD-00001-001-RA-CS.xlsx","A","BMP-SOC-TRE-000040","2018-05-09","REF.: CON-BMP-TRA-070020","31","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:18","32","236dbd7f-5d33-4866-8152-0e37d83b4049_sep_000-G-ITP-70004-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000035","2018-05-02","REF.: CON-BMP-TRA-040032","32","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:18","33","506d0a37-bfd4-4ffb-97ef-36bcce9b5a92_sep_000-A-PRO-50009-001-RA-CS.xlsx","A","BMP-ROC-TRE-000015","2018-04-06","REF.: CON-BMP-TRA-000018","33","0","","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:19","34","977040b6-4eaf-45f3-aed4-6dbef28261b1_sep_019-A-MSD-00001-017-RA-CS.xlsx","A","BMP-MOC-TRE-000049","2018-05-15","REF.: CON-BMP-TRA-040051","34","0","","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:19","35","48cd36e3-7198-40cf-8340-6f08173778b4_sep_000-S-MST-60002-001-RA-CS.xlsx","A","BMP-DIR-TRE-000004","2018-04-16","REF.: CON-BMP-TRA-010018","35","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:11","2018-09-04 06:03:19","36","678cf7f3-38a7-4eae-82f4-9d5341f66205_sep_000-C-ITP-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000034","2018-05-02","REF.: CON-BMP-TRA-040036","36","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:20","37","61e47644-3ec3-4da6-9599-e6f665f867d3_sep_018-C-GAD-00007-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000014","2018-04-06","REF.: CON-BMP-TRA-010016","37","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:20","38","b503341d-f03f-4b9c-822a-c9e758e9116f_sep_018-G-DAT-00001-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000031","2018-04-24","REF.: CON-BMP-TRA-010021","38","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:20","39","988dfb89-e6a4-4c2b-ac5e-d45032650fb6_sep_341-S-DAT-00001-001-RA-CS.xlsx","A","BMP-SOC-TRE-000038","2018-05-09","REF.: CON-BMP-TRA-070035","39","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:21","40","d8136f05-9740-4ebb-a58a-d2a0a10aee58_sep_019-C-GAD-30002-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000014","2018-04-25","REF.: CON-BMP-TRA-040014","40","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:21","41","44865798-90ed-4e7a-844c-e146038c7569_sep_056-A-PFD-50001-001-RA-CS.xlsx","A","BMP-ROC-TRE-000053","2018-05-13","REF.: CON-BMP-TRA-010049","41","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:12","2018-09-04 06:03:21","42","f02737ee-a5f4-4325-a98a-114957fb795a_sep_000-K-ITP-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000024","2018-04-29","REF.: CON-BMP-TRA-040027","42","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:22","43","763d8f7b-849b-4cba-98a6-c48df888cfea_sep_000-F-ITP-60001-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000030","2018-04-23","REF.: CON-BMP-TRA-010026","43","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:22","44","2d458caf-59ed-498d-8ac7-0e4afcbe0a58_sep_000-K-GRD-60002-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000008","2018-05-08","REF.: CON-BMP-TRA-010033","44","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:22","45","c1b01cb4-3447-4432-aabb-3187a00605d5_sep_000-K-MRQ-70002-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000026","2018-04-29","REF.: CON-BMP-TRA-040029","45","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:23","46","47a1b6f2-e96e-4a9f-9328-2449493ebfd2_sep_019-E-DAT-00014-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000002","2018-04-06","REF.: CON-BMP-TRA-040003","46","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:23","47","9fef8366-4440-41da-9e53-11664404522b_sep_005-A-PFD-00001-002-RA-CS.xlsx","A","BMP-SOC-TRE-000027","2018-05-08","REF.: CON-BMP-TRA-070041","47","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:24","48","eeae2878-f33b-4571-972b-60488747482b_sep_094-A-MSD-00001-003-RA-CS.xlsx","A","BMP-SOC-TRE-000057","2018-05-17","REF.: CON-BMP-TRA-070057","48","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:24","49","2ac5df18-798a-4676-8f22-3afe8c28a521_sep_000-A-PRI-50012-001-RA-CS.xlsx","A","BMP-DIR-TRE-000003","2018-04-16","REF.: CON-BMP-TRA-000022","49","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:24","50","c99182cd-f428-4a9b-910f-3b6bfa0d7de9_sep_085-S-DAT-00013-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000030","2018-05-02","REF.: CON-BMP-TRA-040033","50","0","","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:24","51","d38d53a8-8b42-4b70-9398-d0f870751eef_sep_023-A-MSD-00001-001-RA-CS.xlsx","A","BMP-ROC-TRE-000054","2018-05-15","REF.: CON-BMP-TRA-010052","51","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:13","2018-09-04 06:03:25","52","6b455e64-9b1a-4064-b9bf-b8990f491b8e_sep_056-A-PFD-50001-009-RA-CS.xlsx","A","BMP-ROC-TRE-000053","2018-05-13","REF.: CON-BMP-TRA-010049","52","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:25","53","80f5fae2-b618-4f37-b443-d172a4ce860a_sep_019-A-PFD-00001-001-RA-CS.xlsx","A","BMP-MOC-TRE-000015","2018-04-25","REF.: CON-BMP-TRA-040024","53","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:25","54","e0ffabdb-b2b0-4a8b-b69a-ae5b824191b2_sep_018-E-DAT-00012-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000049","2018-05-11","REF.: CON-BMP-TRA-010034","54","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:26","55","0efbf51b-e862-4559-801f-c6d690442f9a_sep_000-F-GRD-70001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000032","2018-05-02","REF.: CON-BMP-TRA-040035","55","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:26","56","635f1636-74f3-4a90-89b5-6c66b932c486_sep_018-H-DAT-00001-001-RA-CS.xlsx","A","BMP-ROC-TRE-000052","2018-05-13","REF.: CON-BMP-TRA-010046","56","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:26","57","f0dcfc8f-b16a-4f9b-be3b-3608d2cbc059_sep_021-E-DAT-00004-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000049","2018-05-11","REF.: CON-BMP-TRA-010034","57","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:27","58","62cd545f-1a96-46f8-8ac6-f0fb869d1c57_sep_098-E-DAT-00001-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000011","2018-04-24","REF.: CON-BMP-TRA-070008","58","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:14","2018-09-04 06:03:27","59","c1dddc3d-8ce6-4afc-8c6a-82d30230f207_sep_000-C-IDL-70004-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000013","2018-04-25","REF.: CON-BMP-TRA-040015","59","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:28","60","1d2222d2-2c19-4391-9b4b-16724151b18a_sep_000-F-IDL-70002-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000004","2018-04-10","REF.: CON-BMP-TRA-040004","60","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:28","61","40ffc74c-dd1d-4a6d-9a05-daa5b5c298bd_sep_000-E-MRQ-60008-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000049","2018-05-11","REF.: CON-BMP-TRA-010034","61","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:28","62","599befe6-1101-4845-b647-96f3eedfb3a9_sep_018-E-DAT-00005-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000050","2018-05-11","REF.: CON-BMP-TRA-010045","62","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:29","63","92ee63d3-17c0-4fa6-9fd9-a1bf2425b33c_sep_000-F-SOW-80002-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000001","2018-04-09","REF.: CON-BMP-TRA-070002","63","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:29","64","60d13aaf-9dc5-4a95-bbd3-1d22d8ef4ab5_sep_085-A-PFD-00001-006-RA-CS.xlsx","A","BMP-MOC-TRE-000017","2018-04-26","REF.: CON-BMP-TRA-040012","64","0","","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:29","65","5d3c311c-5d4a-400f-a133-e2a7e082aa0d_sep_050-G-DAT-55001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000035","2018-05-02","REF.: CON-BMP-TRA-040032","65","0","2 - REVIEWED WITH MINOR COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:30","66","94403f47-6023-4a38-9e2a-87f05135e1aa_sep_358-S-DAT-80002-001-RAP-CS.xlsx","AP","BMP-SOC-TRE-000003","2018-04-10","REF.: CON-BMP-TRA-070005","66","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:30","67","6c1d0ebf-b367-483b-99da-06a6253adfd4_sep_000-S-MRQ-80010-001-RAP-CS.XLSX","AP","BMP-SOC-TRE-000007","2018-04-17","REF.: CON-BMP-TRA-070006","67","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:30","68","eb984bd8-d10c-4eec-935a-abf3c72149b6_sep_000-S-IDL-70003-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000027","2018-04-29","REF.: CON-BMP-TRA-040030","68","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:15","2018-09-04 06:03:31","69","fa72f950-a6bf-457e-a6e8-6b1cc85a8350_sep_044-A-PFD-00001-005-RA-CS.xlsx","A","BMP-SOC-TRE-000060","2018-05-17","REF.: CON-BMP-TRA-070071","69","0","2 - REVIEWED WITH MINOR COMMENTS ","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:31","70","5eaf2cba-5821-4b7f-b8d5-5c33c5d8c564_sep_000-C-SOW-70004-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000013","2018-04-25","REF.: CON-BMP-TRA-040015","70","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:31","71","482ba543-f21f-40de-b240-8df3ceccbac9_sep_019-G-DAT-00001-001-RAP-CS.xlsx","AP","BMP-MOC-TRE-000012","2018-04-25","REF.: CON-BMP-TRA-040013","71","0","3 - REVIEWED WITH COMMENTS","1","1"
"2018-06-07 18:27:16","2018-09-04 06:03:32","72","79c56327-cf97-4976-a942-4400d8e5983c_sep_018-K-DAT-00004-001-RAP-CS.xlsx","AP","BMP-ROC-TRE-000041","2018-04-29","REF.: CON-BMP-TRA-010036","72","0","3 - REVIEWED WITH COMMENTS","1","1"
